#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
513,2/28/19 23:25,11.54,8.68,,
514,2/28/19 23:35,11.54,8.66,,
515,2/28/19 23:45,11.55,8.64,,
516,2/28/19 23:55,11.55,8.64,,
517,3/1/19 0:05,11.56,8.62,,
518,3/1/19 0:15,11.56,8.62,,
519,3/1/19 0:25,11.56,8.6,,
520,3/1/19 0:35,11.56,8.6,,
521,3/1/19 0:45,11.57,8.6,,
522,3/1/19 0:55,11.56,8.6,,
523,3/1/19 1:05,11.57,8.6,,
524,3/1/19 1:15,11.56,8.6,,
525,3/1/19 1:25,11.55,8.62,,
526,3/1/19 1:35,11.55,8.62,,
527,3/1/19 1:45,11.56,8.62,,
528,3/1/19 1:55,11.55,8.62,,
529,3/1/19 2:05,11.55,8.62,,
530,3/1/19 2:15,11.55,8.62,,
531,3/1/19 2:25,11.56,8.62,,
532,3/1/19 2:35,11.56,8.6,,
533,3/1/19 2:45,11.55,8.6,,
534,3/1/19 2:55,11.56,8.6,,
535,3/1/19 3:05,11.57,8.58,,
536,3/1/19 3:15,11.58,8.58,,
537,3/1/19 3:25,11.56,8.58,,
538,3/1/19 3:35,11.57,8.58,,
539,3/1/19 3:45,11.57,8.58,,
540,3/1/19 3:55,11.57,8.58,,
541,3/1/19 4:05,11.57,8.58,,
542,3/1/19 4:15,11.57,8.58,,
543,3/1/19 4:25,11.56,8.56,,
544,3/1/19 4:35,11.57,8.56,,
545,3/1/19 4:45,11.56,8.58,,
546,3/1/19 4:55,11.55,8.58,,
547,3/1/19 5:05,11.56,8.58,,
548,3/1/19 5:15,11.55,8.58,,
549,3/1/19 5:25,11.55,8.6,,
550,3/1/19 5:35,11.55,8.6,,
551,3/1/19 5:45,11.56,8.6,,
552,3/1/19 5:55,11.56,8.6,,
553,3/1/19 6:05,11.56,8.6,,
554,3/1/19 6:15,11.57,8.6,,
555,3/1/19 6:25,11.57,8.6,,
556,3/1/19 6:35,11.57,8.6,,
557,3/1/19 6:45,11.58,8.6,,
558,3/1/19 6:55,11.57,8.6,,
559,3/1/19 7:05,11.58,8.58,,
560,3/1/19 7:15,11.59,8.58,,
561,3/1/19 7:25,11.58,8.56,,
562,3/1/19 7:35,11.59,8.56,,
563,3/1/19 7:45,11.6,8.54,,
564,3/1/19 7:55,11.6,8.54,,
565,3/1/19 8:05,11.6,8.52,,
566,3/1/19 8:15,11.59,8.52,,
567,3/1/19 8:25,11.6,8.5,,
568,3/1/19 8:35,11.59,8.5,,
569,3/1/19 8:45,11.6,8.48,,
570,3/1/19 8:55,11.6,8.46,,
571,3/1/19 9:05,11.62,8.46,,
572,3/1/19 9:15,11.62,8.46,,
573,3/1/19 9:25,11.62,8.48,,
574,3/1/19 9:35,11.62,8.48,,
575,3/1/19 9:45,11.62,8.5,,
576,3/1/19 9:55,11.62,8.54,,
577,3/1/19 10:05,11.62,8.54,,
578,3/1/19 10:15,11.61,8.56,,
579,3/1/19 10:25,11.61,8.58,,
580,3/1/19 10:35,11.61,8.6,,
581,3/1/19 10:45,11.6,8.6,,
582,3/1/19 10:55,11.6,8.62,,
583,3/1/19 11:05,11.6,8.64,,
584,3/1/19 11:15,11.6,8.64,,
585,3/1/19 11:25,11.59,8.64,,
586,3/1/19 11:35,11.6,8.64,,
587,3/1/19 11:45,11.59,8.64,,
